Trait	PC	Delta	Var.Delta	z	P	First_Author	Trait_ID_2.0	Trait_long	Trait_class	Collection	Population	FDR.PC	stars	Label
ASTHMA_NAS_FinnGen_FinnGenR7_1	PC14	-0.00717506521487512	1.35118803525304e-05	-1.95194671213027	0.0509445315567007	FinnGen	ASTHMA_NAS	Asthma (unspecified) (FinnGen)	IMD	FinnGen	European (Finnish)	0.336584726206794	""	Asthma (unspecified) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC1	-0.00316743976556317	2.95807792712888e-05	-0.582376120925243	0.560313362302917	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.859924833479941	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC2	0.0119931573270559	3.26365222131043e-05	2.09933426355945	0.0357874450425226	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.166215161269918	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC3	0.00757471634213031	3.53262831767032e-05	1.27443415195269	0.202509595313248	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.99580157163396	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC4	0.0052017263823159	3.50561604335067e-05	0.878547667627492	0.379646581286465	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.923242186520935	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC5	-0.0344806711419032	3.03182311597363e-05	-6.26215453158159	3.79694383514572e-10	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	4.31766756110856e-09	●	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC6	0.00428276899762833	2.80868868899769e-05	0.80811440358876	0.419024726646926	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.772091857432762	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC7	0.0052104777636896	3.04576646913052e-05	0.944124453307198	0.345106054697089	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.906645984433886	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC8	0.0203355910989544	3.17777147899234e-05	3.60740970416188	0.000309269113314257	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.0021222259844668	●	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC9	-0.0188768958061231	2.52011775151275e-05	-3.7602798019396	0.000169723414774965	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.00450332793869574	●	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC10	-0.00693908276068255	3.71337931639801e-05	-1.13872121066121	0.254819453067854	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.600107351011869	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC11	0.0091227858136104	3.40842177086652e-05	1.56261076978892	0.118144173575541	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.370247095142247	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC12	-0.00532719794691885	2.89597210225921e-05	-0.989923530537241	0.322211497234137	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.883869037961771	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC13	-0.0132242370633949	2.86092804706993e-05	-2.47239102451939	0.0134212625634495	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.207592073983892	""	Non-allergic asthma (mode) / FinnGen
ASTHMA_NONALLERG_FinnGen_FinnGenR7_1	PC14	-0.0224794351707348	2.90225102184547e-05	-4.17270717243982	3.01001692097045e-05	FinnGen	ASTHMA_NONALLERG	Non-allergic asthma (mode) (FinnGen)	IMD	FinnGen	European (Finnish)	0.00239597346909248	●	Non-allergic asthma (mode) / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC1	0.00484006010949594	3.63987159257025e-05	0.802246301903906	0.422410497583881	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.915272000314245	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC2	0.00545279490962538	4.00806015698611e-05	0.861295241261121	0.389075455959615	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.970973139812632	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC3	0.00232817531259167	4.34104108162669e-05	0.353361094843272	0.723817748698362	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.995368143332536	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC4	0.00922433770787814	4.31688116780899e-05	1.40394517101125	0.16033517718713	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.906455721059656	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC5	-0.0445441730376086	3.72869683518257e-05	-7.29478276940416	2.99141331687351e-13	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	1.53160361823924e-10	●	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC6	-0.000502160326635671	3.45140845598951e-05	-0.0854760055787096	0.931882970421757	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.991839901453854	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC7	0.00741956106495173	3.73983843337678e-05	1.21325417180577	0.225032658441474	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.971613690807977	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC8	0.0035309799002373	3.90435485132396e-05	0.565093880594075	0.572009910556926	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.902509415363122	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC9	-0.00316328576786742	3.09829999319989e-05	-0.568298741575605	0.569832133372886	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.940335193485249	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC10	-0.0033452163993353	4.54451705655802e-05	-0.496226951432284	0.619734297852589	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.95775837696715	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC11	0.0132365660837869	4.17971632158748e-05	2.04739636862383	0.0406191826419981	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.655024299612694	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC12	-0.00106606153874336	3.55582505944017e-05	-0.178777179817064	0.858112664457318	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.988661770834436	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC13	0.00215798451623216	3.51019455113675e-05	0.364235884623437	0.715681872661279	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.966703309116661	""	Obesity related asthma / FinnGen
ASTHMA_OBESITY_FinnGen_FinnGenR7_1	PC14	-0.0140314476257077	3.5698599838333e-05	-2.348426044881	0.0188529427244767	FinnGen	ASTHMA_OBESITY	Obesity related asthma (FinnGen)	OTH	FinnGen	European (Finnish)	0.347845285583138	""	Obesity related asthma / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC1	-0.00185884840538467	2.91356975067072e-05	-0.344374720284056	0.730564497811073	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.971330246064901	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC2	0.00956252846613413	3.20721231781943e-05	1.68853040534725	0.0913094574016486	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.770473115926859	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC3	0.000619278386258597	3.47000319641954e-05	0.105128625267618	0.91627374547596	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.958552830244667	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC4	0.00968941199445504	3.45990763189937e-05	1.64727144519423	0.0995022644124383	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.698063585699892	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC5	-0.0369525436982805	2.97942487581487e-05	-6.769835556231	1.28928853178797e-11	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	6.88480075974776e-10	●	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC6	-0.0026574587816073	2.76061959719854e-05	-0.50578186537834	0.613009790538002	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.964155437809063	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC7	-0.00389165533451765	2.99174577520602e-05	-0.711495285456788	0.476777371294399	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.905248373957213	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC8	0.0305811985513268	3.12378918910041e-05	5.47159121619765	4.46012676350542e-08	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	1.48856730731993e-06	●	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC9	-0.000994543580365232	2.48051455612849e-05	-0.19968844196115	0.841724253699271	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.949231339148036	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC10	-0.00557079291853553	3.64403893326732e-05	-0.922838087907075	0.356091588774521	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.954981944951965	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC11	-0.000591599179001296	3.33925918419992e-05	-0.102377023337068	0.918457420554569	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.994510419588442	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC12	-0.00393543759841914	2.84359292897943e-05	-0.738005022898069	0.460511396840946	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.904874980461254	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC13	-0.0157322823386321	2.80796450255854e-05	-2.96890243025917	0.00298865476239283	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.268340359874064	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_AND_SEPSIS_FinnGen_FinnGenR7_1	PC14	-0.0121836393492548	2.85461087355713e-05	-2.28036085374705	0.0225862953432213	FinnGen	ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis (FinnGen)	INF	FinnGen	European (Finnish)	0.554654013560083	""	Asthma-related pneumonia or sepsis / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC1	-0.00224103440254683	2.91840554361138e-05	-0.414835297680046	0.678262477891656	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.957023994538874	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC2	0.0093713090336263	3.21261263247949e-05	1.65337390256237	0.0982547908012287	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.771589092468472	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC3	0.000723274569998939	3.47564325833757e-05	0.122683342227922	0.902357855185238	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.958552830244667	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC4	0.00954512208994533	3.46555606370281e-05	1.62141812420134	0.104927996356571	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.698063585699892	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC5	-0.0370308819305171	2.98656107351596e-05	-6.7760773554078	1.23482581308182e-11	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	6.88480075974776e-10	●	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC6	-0.00265682203882446	2.76535206384859e-05	-0.505227812289896	0.613398838089485	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.964155437809063	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC7	-0.00409262986955006	2.99667867122938e-05	-0.747622531002081	0.454687870582856	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.905248373957213	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC8	0.0308182873059207	3.12951585421476e-05	5.50896383784671	3.60952040816465e-08	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	1.48750714443428e-06	●	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC9	-0.00100686440546397	2.4848015148529e-05	-0.201987798811358	0.839926262728652	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.949231339148036	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC10	-0.00567951537330814	3.65006806805534e-05	-0.940071307919787	0.347180985034135	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.954981944951965	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC11	-0.000333048123974951	3.34493592573683e-05	-0.0575854931186937	0.954078805310749	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.994510419588442	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC12	-0.00442140664567478	2.84822769242977e-05	-0.828462981323735	0.407408351257904	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.904874980461254	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC13	-0.0157308875759014	2.8125878262868e-05	-2.96619829517444	0.00301506022330409	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.268340359874064	""	Asthma-related pneumonia / FinnGen
ASTHMA_PNEUMONIA_FinnGen_FinnGenR7_1	PC14	-0.0120446833769821	2.85949432166627e-05	-2.25242722909745	0.024295286615589	FinnGen	ASTHMA_PNEUMONIA	Asthma-related pneumonia (FinnGen)	INF	FinnGen	European (Finnish)	0.554654013560083	""	Asthma-related pneumonia / FinnGen
AST_Daya_30787307_1	PC1	-0.0177592614922843	0.00023628873131288	-1.15532293992231	0.247958205310905	Daya	AST	Asthma	IMD		African	0.663644687327793	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC2	0.0391728776802271	0.000327306467266186	2.16525067730367	0.0303684933155167	Daya	AST	Asthma	IMD		African	0.161155471194342	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC3	-0.0156003088141929	0.000293749306519671	-0.91021663943183	0.362708270590275	Daya	AST	Asthma	IMD		African	0.99580157163396	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC4	0.0109091605495981	0.000266946381633431	0.667696829503592	0.504327134237599	Daya	AST	Asthma	IMD		African	0.979137883214786	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC5	-0.0599768511086785	0.000267251908090624	-3.66879337781778	0.00024369793169085	Daya	AST	Asthma	IMD		African	0.0014476384598949	●	Asthma (African) / Daya
AST_Daya_30787307_1	PC6	-0.0168571364851205	0.000256874633419731	-1.0517758468992	0.292902402945902	Daya	AST	Asthma	IMD		African	0.69059787020488	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC7	0.00507405302353545	0.000274804212831627	0.306085888752765	0.759539251785246	Daya	AST	Asthma	IMD		African	0.979089706014939	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC8	0.0349910129526514	0.000337671362602061	1.90418614055422	0.0568859460894554	Daya	AST	Asthma	IMD		African	0.147977820546426	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC9	0.00346625758479321	0.000255759102016429	0.216743101520466	0.82840855617658	Daya	AST	Asthma	IMD		African	0.957535049740586	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC10	-0.00332819616083946	0.000250610278992153	-0.210237157131673	0.833482580357287	Daya	AST	Asthma	IMD		African	0.954840244242241	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC11	0.0245161587999922	0.000392272138305223	1.2378234169644	0.215781543604272	Daya	AST	Asthma	IMD		African	0.50167678257354	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC12	-0.0230529965298302	0.000273036552484693	-1.3951374253732	0.162974402267892	Daya	AST	Asthma	IMD		African	0.855029999113128	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC13	0.015815893339246	0.000198424487477013	1.12278368637304	0.261529375512886	Daya	AST	Asthma	IMD		African	0.776781279508423	""	Asthma (African) / Daya
AST_Daya_30787307_1	PC14	-0.00539056196154309	0.000206654473294286	-0.374983049934481	0.707673072631025	Daya	AST	Asthma	IMD		African	0.997091824290614	""	Asthma (African) / Daya
AST_Demenais_29273806_1	PC1	-0.00851780947865102	2.02647970164326e-05	-1.89215536214083	0.0584702838114232	Demenais	AST	Asthma	IMD		European	0.546489240627385	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC2	0.0160522270783636	2.21742167724936e-05	3.40887558035494	0.000652312231997187	Demenais	AST	Asthma	IMD		European	0.0112878377536905	○	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC3	0.00148910697384525	2.34049319055618e-05	0.30780254513698	0.758232584816666	Demenais	AST	Asthma	IMD		European	0.99580157163396	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC4	0.00133440295618104	2.29527789734413e-05	0.278528319020731	0.78060682931293	Demenais	AST	Asthma	IMD		European	0.979137883214786	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC5	-0.0584861221032502	2.00034148958676e-05	-13.0767781280829	4.46987935631749e-39	Demenais	AST	Asthma	IMD		European	1.48250998651197e-37	●	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC6	0.00768188597130214	1.8829311593945e-05	1.77031535024075	0.0766746223325194	Demenais	AST	Asthma	IMD		European	0.37361933685266	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC7	-0.00527949772655137	2.04395501311269e-05	-1.167768996317	0.242899957199245	Demenais	AST	Asthma	IMD		European	0.906645984433886	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC8	0.0103592599786549	2.10755271153128e-05	2.25652167575974	0.0240379793818816	Demenais	AST	Asthma	IMD		European	0.0826520959019759	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC9	0.0114154432481473	1.72484082937225e-05	2.74864256299705	0.00598426047567936	Demenais	AST	Asthma	IMD		European	0.0670146527573653	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC10	-0.012439648647774	2.42743417618438e-05	-2.52484302935473	0.0115749977947093	Demenais	AST	Asthma	IMD		European	0.127733036082253	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC11	0.010081703343331	2.11258454676141e-05	2.19344558416794	0.0282752911042348	Demenais	AST	Asthma	IMD		European	0.216852003658409	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC12	-0.00773724186308209	1.87996216203873e-05	-1.78447972851323	0.0743457459067432	Demenais	AST	Asthma	IMD		European	0.812935498026437	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC13	-0.00969548431781465	1.84795702082384e-05	-2.25539999469101	0.0241082330842729	Demenais	AST	Asthma	IMD		European	0.251178600566663	""	Asthma (European) / Demenais
AST_Demenais_29273806_1	PC14	-0.0108715295117074	2.02475348469675e-05	-2.41604251113984	0.015690229370382	Demenais	AST	Asthma	IMD		European	0.16877598079492	""	Asthma (European) / Demenais
AST_Demenais_29273806_2	PC1	-0.00858968157252595	1.77185559407473e-05	-2.04062358775867	0.0412882557745377	Demenais	AST	Asthma	IMD		Trans-ethnic (European + Asian + African + Hispanic/Latin American)	0.499763813232275	""	Asthma (Trans-ethnic (European + Asian + Africa... / Demenais
AST_Demenais_29273806_2	PC2	0.0166490303159767	2.01067833160732e-05	3.7129375552282	0.000204867447979914	Demenais	AST	Asthma	IMD		Trans-ethnic (European + Asian + African + Hispanic/Latin American)	0.00506491375671635	●	Asthma (Trans-ethnic (European + Asian + Africa... / Demenais
